SupplierID,DemanderID,SupplyAmount
21,36,848925.8461538462
21,46,848925.8461538462
21,55,848925.8461538462
21,52,848925.8461538462
21,60,848925.8461538462
21,30,848925.8461538462
21,38,848925.8461538462
21,74,848925.8461538462
21,33,848925.8461538462
21,49,848925.8461538462
21,78,848925.8461538462
21,69,848925.8461538462
21,73,848925.8461538462
21,81,848925.8461538462
21,82,848925.8461538462
21,89,848925.8461538462
21,65,848925.8461538462
21,53,848925.8461538462
21,59,848925.8461538462
21,85,848925.8461538462
21,42,848925.8461538462
21,76,848925.8461538462
21,77,848925.8461538462
21,51,848925.8461538462
21,34,848925.8461538462
21,66,848925.8461538462
21,83,848925.8461538462
21,26,848925.8461538462
21,35,848925.8461538462
21,62,848925.8461538462
21,79,848925.8461538462
21,40,848925.8461538462
21,29,848925.8461538462
21,45,848925.8461538462
21,70,848925.8461538462
21,88,848925.8461538462
21,37,848925.8461538462
21,39,848925.8461538462
21,27,848925.8461538462
21,48,848925.8461538462
21,58,848925.8461538462
21,86,848925.8461538462
21,87,848925.8461538462
21,64,848925.8461538462
21,57,848925.8461538462
21,90,848925.8461538462
21,61,848925.8461538462
21,44,848925.8461538462
21,43,848925.8461538462
21,63,848925.8461538462
21,56,848925.8461538462
21,32,848925.8461538462
21,92,848925.8461538462
21,28,848925.8461538462
21,54,848925.8461538462
21,47,848925.8461538462
21,91,848925.8461538462
21,71,848925.8461538462
21,80,848925.8461538462
21,41,848925.8461538462
5,66,4482328.480769231
5,26,4482328.480769231
5,34,4482328.480769231
5,79,4482328.480769231
5,85,4482328.480769231
5,62,4482328.480769231
5,29,4482328.480769231
5,59,4482328.480769231
5,45,4482328.480769231
5,35,4482328.480769231
5,42,4482328.480769231
5,88,4482328.480769231
5,51,4482328.480769231
5,37,4482328.480769231
5,76,4482328.480769231
5,89,4482328.480769231
5,73,4482328.480769231
5,39,4482328.480769231
5,83,4482328.480769231
5,82,4482328.480769231
5,53,4482328.480769231
5,40,4482328.480769231
5,48,4482328.480769231
5,58,4482328.480769231
5,27,4482328.480769231
5,86,4482328.480769231
5,70,4482328.480769231
5,78,4482328.480769231
5,87,4482328.480769231
5,74,4482328.480769231
5,77,4482328.480769231
5,30,4482328.480769231
5,64,4482328.480769231
5,65,4482328.480769231
5,81,4482328.480769231
5,57,4482328.480769231
5,49,4482328.480769231
5,52,4482328.480769231
5,55,4482328.480769231
5,90,4482328.480769231
5,72,4482328.480769231
5,61,4482328.480769231
5,38,4482328.480769231
5,84,4482328.480769231
5,33,4482328.480769231
5,46,4482328.480769231
5,44,4482328.480769231
5,60,4482328.480769231
5,43,4482328.480769231
5,67,4482328.480769231
5,50,4482328.480769231
5,63,4482328.480769231
5,56,4482328.480769231
5,75,4482328.480769231
5,32,4482328.480769231
5,92,4482328.480769231
5,28,4482328.480769231
5,54,4482328.480769231
5,47,4482328.480769231
5,31,4482328.480769231
5,36,4482328.480769231
5,68,4482328.480769231
5,91,4482328.480769231
5,71,4482328.480769231
5,80,4482328.480769231
5,41,4482328.480769231
5,69,4482328.480769231
4,59,4074844.076923077
4,85,4074844.076923077
4,73,4074844.076923077
4,82,4074844.076923077
4,34,4074844.076923077
4,51,4074844.076923077
4,76,4074844.076923077
4,66,4074844.076923077
4,78,4074844.076923077
4,53,4074844.076923077
4,89,4074844.076923077
4,74,4074844.076923077
4,42,4074844.076923077
4,26,4074844.076923077
4,30,4074844.076923077
4,62,4074844.076923077
4,79,4074844.076923077
4,49,4074844.076923077
4,77,4074844.076923077
4,29,4074844.076923077
4,38,4074844.076923077
4,45,4074844.076923077
4,52,4074844.076923077
4,35,4074844.076923077
4,88,4074844.076923077
4,65,4074844.076923077
4,55,4074844.076923077
4,37,4074844.076923077
4,81,4074844.076923077
4,39,4074844.076923077
4,72,4074844.076923077
4,83,4074844.076923077
4,84,4074844.076923077
4,27,4074844.076923077
4,40,4074844.076923077
4,48,4074844.076923077
4,58,4074844.076923077
4,86,4074844.076923077
4,46,4074844.076923077
4,70,4074844.076923077
4,87,4074844.076923077
4,67,4074844.076923077
4,33,4074844.076923077
4,64,4074844.076923077
4,50,4074844.076923077
4,60,4074844.076923077
4,75,4074844.076923077
4,57,4074844.076923077
4,90,4074844.076923077
4,36,4074844.076923077
4,61,4074844.076923077
4,31,4074844.076923077
4,44,4074844.076923077
4,68,4074844.076923077
4,43,4074844.076923077
4,63,4074844.076923077
4,56,4074844.076923077
4,32,4074844.076923077
4,92,4074844.076923077
4,28,4074844.076923077
4,54,4074844.076923077
4,47,4074844.076923077
4,91,4074844.076923077
4,71,4074844.076923077
4,80,4074844.076923077
4,69,4074844.076923077
4,41,4074844.076923077
22,73,1018711.0192307692
22,82,1018711.0192307692
22,59,1018711.0192307692
22,89,1018711.0192307692
22,85,1018711.0192307692
22,74,1018711.0192307692
22,30,1018711.0192307692
22,78,1018711.0192307692
22,42,1018711.0192307692
22,51,1018711.0192307692
22,53,1018711.0192307692
22,34,1018711.0192307692
22,76,1018711.0192307692
22,66,1018711.0192307692
22,79,1018711.0192307692
22,49,1018711.0192307692
22,55,1018711.0192307692
22,52,1018711.0192307692
22,72,1018711.0192307692
22,77,1018711.0192307692
22,26,1018711.0192307692
22,83,1018711.0192307692
22,62,1018711.0192307692
22,38,1018711.0192307692
22,84,1018711.0192307692
22,65,1018711.0192307692
22,35,1018711.0192307692
22,81,1018711.0192307692
22,46,1018711.0192307692
22,29,1018711.0192307692
22,40,1018711.0192307692
22,45,1018711.0192307692
22,88,1018711.0192307692
22,67,1018711.0192307692
22,37,1018711.0192307692
22,39,1018711.0192307692
22,70,1018711.0192307692
22,50,1018711.0192307692
22,75,1018711.0192307692
22,48,1018711.0192307692
22,58,1018711.0192307692
22,86,1018711.0192307692
22,33,1018711.0192307692
22,27,1018711.0192307692
22,87,1018711.0192307692
22,60,1018711.0192307692
22,64,1018711.0192307692
22,31,1018711.0192307692
22,57,1018711.0192307692
22,36,1018711.0192307692
22,68,1018711.0192307692
22,90,1018711.0192307692
22,61,1018711.0192307692
22,44,1018711.0192307692
22,43,1018711.0192307692
22,63,1018711.0192307692
22,56,1018711.0192307692
22,32,1018711.0192307692
22,92,1018711.0192307692
22,28,1018711.0192307692
22,54,1018711.0192307692
22,47,1018711.0192307692
22,91,1018711.0192307692
22,69,1018711.0192307692
22,71,1018711.0192307692
22,80,1018711.0192307692
22,41,1018711.0192307692
19,53,263167.01923076925
19,77,263167.01923076925
19,76,263167.01923076925
19,51,263167.01923076925
19,78,263167.01923076925
19,85,263167.01923076925
19,65,263167.01923076925
19,34,263167.01923076925
19,81,263167.01923076925
19,49,263167.01923076925
19,59,263167.01923076925
19,73,263167.01923076925
19,38,263167.01923076925
19,82,263167.01923076925
19,66,263167.01923076925
19,62,263167.01923076925
19,33,263167.01923076925
19,74,263167.01923076925
19,52,263167.01923076925
19,26,263167.01923076925
19,60,263167.01923076925
19,30,263167.01923076925
19,89,263167.01923076925
19,79,263167.01923076925
19,45,263167.01923076925
19,55,263167.01923076925
19,72,263167.01923076925
19,39,263167.01923076925
19,29,263167.01923076925
19,84,263167.01923076925
19,42,263167.01923076925
19,35,263167.01923076925
19,88,263167.01923076925
19,37,263167.01923076925
19,58,263167.01923076925
19,46,263167.01923076925
19,67,263167.01923076925
19,87,263167.01923076925
19,83,263167.01923076925
19,50,263167.01923076925
19,48,263167.01923076925
19,27,263167.01923076925
19,40,263167.01923076925
19,86,263167.01923076925
19,70,263167.01923076925
19,75,263167.01923076925
19,57,263167.01923076925
19,36,263167.01923076925
19,64,263167.01923076925
19,90,263167.01923076925
19,61,263167.01923076925
19,31,263167.01923076925
19,63,263167.01923076925
19,43,263167.01923076925
19,68,263167.01923076925
19,32,263167.01923076925
19,44,263167.01923076925
19,47,263167.01923076925
19,28,263167.01923076925
19,56,263167.01923076925
19,92,263167.01923076925
19,54,263167.01923076925
19,91,263167.01923076925
19,69,263167.01923076925
19,71,263167.01923076925
19,80,263167.01923076925
19,41,263167.01923076925
2,81,159173.59615384616
2,65,159173.59615384616
2,53,159173.59615384616
2,77,159173.59615384616
2,38,159173.59615384616
2,49,159173.59615384616
2,33,159173.59615384616
2,76,159173.59615384616
2,78,159173.59615384616
2,60,159173.59615384616
2,52,159173.59615384616
2,51,159173.59615384616
2,85,159173.59615384616
2,72,159173.59615384616
2,46,159173.59615384616
2,34,159173.59615384616
2,59,159173.59615384616
2,73,159173.59615384616
2,82,159173.59615384616
2,50,159173.59615384616
2,74,159173.59615384616
2,66,159173.59615384616
2,67,159173.59615384616
2,55,159173.59615384616
2,84,159173.59615384616
2,62,159173.59615384616
2,30,159173.59615384616
2,89,159173.59615384616
2,36,159173.59615384616
2,26,159173.59615384616
2,79,159173.59615384616
2,75,159173.59615384616
2,42,159173.59615384616
2,29,159173.59615384616
2,39,159173.59615384616
2,45,159173.59615384616
2,35,159173.59615384616
2,88,159173.59615384616
2,31,159173.59615384616
2,37,159173.59615384616
2,87,159173.59615384616
2,83,159173.59615384616
2,27,159173.59615384616
2,40,159173.59615384616
2,48,159173.59615384616
2,58,159173.59615384616
2,86,159173.59615384616
2,68,159173.59615384616
2,70,159173.59615384616
2,64,159173.59615384616
2,90,159173.59615384616
2,57,159173.59615384616
2,61,159173.59615384616
2,43,159173.59615384616
2,44,159173.59615384616
2,47,159173.59615384616
2,63,159173.59615384616
2,56,159173.59615384616
2,32,159173.59615384616
2,69,159173.59615384616
2,92,159173.59615384616
2,28,159173.59615384616
2,54,159173.59615384616
2,91,159173.59615384616
2,71,159173.59615384616
2,80,159173.59615384616
2,41,159173.59615384616
11,67,2716562.7115384615
11,75,2716562.7115384615
11,84,2716562.7115384615
11,72,2716562.7115384615
11,46,2716562.7115384615
11,31,2716562.7115384615
11,55,2716562.7115384615
11,52,2716562.7115384615
11,50,2716562.7115384615
11,68,2716562.7115384615
11,38,2716562.7115384615
11,30,2716562.7115384615
11,74,2716562.7115384615
11,49,2716562.7115384615
11,78,2716562.7115384615
11,60,2716562.7115384615
11,33,2716562.7115384615
11,65,2716562.7115384615
11,81,2716562.7115384615
11,73,2716562.7115384615
11,36,2716562.7115384615
11,82,2716562.7115384615
11,89,2716562.7115384615
11,53,2716562.7115384615
11,59,2716562.7115384615
11,85,2716562.7115384615
11,77,2716562.7115384615
11,42,2716562.7115384615
11,76,2716562.7115384615
11,51,2716562.7115384615
11,34,2716562.7115384615
11,66,2716562.7115384615
11,83,2716562.7115384615
11,69,2716562.7115384615
11,79,2716562.7115384615
11,26,2716562.7115384615
11,35,2716562.7115384615
11,62,2716562.7115384615
11,40,2716562.7115384615
11,29,2716562.7115384615
11,45,2716562.7115384615
11,88,2716562.7115384615
11,70,2716562.7115384615
11,37,2716562.7115384615
11,39,2716562.7115384615
11,27,2716562.7115384615
11,48,2716562.7115384615
11,58,2716562.7115384615
11,86,2716562.7115384615
11,87,2716562.7115384615
11,64,2716562.7115384615
11,57,2716562.7115384615
11,90,2716562.7115384615
11,61,2716562.7115384615
11,44,2716562.7115384615
11,43,2716562.7115384615
11,63,2716562.7115384615
11,56,2716562.7115384615
11,32,2716562.7115384615
11,92,2716562.7115384615
11,54,2716562.7115384615
11,28,2716562.7115384615
11,47,2716562.7115384615
11,91,2716562.7115384615
11,71,2716562.7115384615
11,80,2716562.7115384615
11,41,2716562.7115384615
12,78,882882.8846153846
12,49,882882.8846153846
12,53,882882.8846153846
12,59,882882.8846153846
12,73,882882.8846153846
12,38,882882.8846153846
12,65,882882.8846153846
12,52,882882.8846153846
12,85,882882.8846153846
12,76,882882.8846153846
12,77,882882.8846153846
12,82,882882.8846153846
12,33,882882.8846153846
12,74,882882.8846153846
12,51,882882.8846153846
12,55,882882.8846153846
12,72,882882.8846153846
12,81,882882.8846153846
12,30,882882.8846153846
12,60,882882.8846153846
12,46,882882.8846153846
12,89,882882.8846153846
12,34,882882.8846153846
12,66,882882.8846153846
12,84,882882.8846153846
12,50,882882.8846153846
12,67,882882.8846153846
12,26,882882.8846153846
12,42,882882.8846153846
12,62,882882.8846153846
12,79,882882.8846153846
12,75,882882.8846153846
12,29,882882.8846153846
12,45,882882.8846153846
12,88,882882.8846153846
12,83,882882.8846153846
12,37,882882.8846153846
12,39,882882.8846153846
12,36,882882.8846153846
12,35,882882.8846153846
12,40,882882.8846153846
12,27,882882.8846153846
12,48,882882.8846153846
12,58,882882.8846153846
12,86,882882.8846153846
12,31,882882.8846153846
12,87,882882.8846153846
12,68,882882.8846153846
12,70,882882.8846153846
12,64,882882.8846153846
12,57,882882.8846153846
12,90,882882.8846153846
12,61,882882.8846153846
12,44,882882.8846153846
12,43,882882.8846153846
12,63,882882.8846153846
12,56,882882.8846153846
12,32,882882.8846153846
12,92,882882.8846153846
12,54,882882.8846153846
12,28,882882.8846153846
12,47,882882.8846153846
12,69,882882.8846153846
12,91,882882.8846153846
12,71,882882.8846153846
12,80,882882.8846153846
12,41,882882.8846153846
3,40,2716562.7115384615
3,83,2716562.7115384615
3,70,2716562.7115384615
3,35,2716562.7115384615
3,27,2716562.7115384615
3,29,2716562.7115384615
3,88,2716562.7115384615
3,37,2716562.7115384615
3,42,2716562.7115384615
3,26,2716562.7115384615
3,79,2716562.7115384615
3,48,2716562.7115384615
3,86,2716562.7115384615
3,89,2716562.7115384615
3,66,2716562.7115384615
3,45,2716562.7115384615
3,62,2716562.7115384615
3,58,2716562.7115384615
3,64,2716562.7115384615
3,82,2716562.7115384615
3,39,2716562.7115384615
3,73,2716562.7115384615
3,34,2716562.7115384615
3,57,2716562.7115384615
3,87,2716562.7115384615
3,59,2716562.7115384615
3,85,2716562.7115384615
3,30,2716562.7115384615
3,61,2716562.7115384615
3,51,2716562.7115384615
3,76,2716562.7115384615
3,74,2716562.7115384615
3,90,2716562.7115384615
3,44,2716562.7115384615
3,78,2716562.7115384615
3,55,2716562.7115384615
3,53,2716562.7115384615
3,63,2716562.7115384615
3,56,2716562.7115384615
3,84,2716562.7115384615
3,49,2716562.7115384615
3,32,2716562.7115384615
3,43,2716562.7115384615
3,52,2716562.7115384615
3,72,2716562.7115384615
3,77,2716562.7115384615
3,67,2716562.7115384615
3,38,2716562.7115384615
3,65,2716562.7115384615
3,92,2716562.7115384615
3,81,2716562.7115384615
3,46,2716562.7115384615
3,54,2716562.7115384615
3,28,2716562.7115384615
3,47,2716562.7115384615
3,75,2716562.7115384615
3,91,2716562.7115384615
3,50,2716562.7115384615
3,33,2716562.7115384615
3,31,2716562.7115384615
3,71,2716562.7115384615
3,60,2716562.7115384615
3,80,2716562.7115384615
3,68,2716562.7115384615
3,36,2716562.7115384615
3,41,2716562.7115384615
3,69,2716562.7115384615
10,73,254677.75
10,82,254677.75
10,59,254677.75
10,89,254677.75
10,85,254677.75
10,74,254677.75
10,30,254677.75
10,42,254677.75
10,78,254677.75
10,51,254677.75
10,34,254677.75
10,76,254677.75
10,53,254677.75
10,66,254677.75
10,79,254677.75
10,55,254677.75
10,49,254677.75
10,26,254677.75
10,72,254677.75
10,83,254677.75
10,52,254677.75
10,77,254677.75
10,62,254677.75
10,38,254677.75
10,84,254677.75
10,35,254677.75
10,40,254677.75
10,46,254677.75
10,65,254677.75
10,29,254677.75
10,45,254677.75
10,81,254677.75
10,88,254677.75
10,37,254677.75
10,67,254677.75
10,39,254677.75
10,70,254677.75
10,50,254677.75
10,75,254677.75
10,27,254677.75
10,48,254677.75
10,58,254677.75
10,86,254677.75
10,33,254677.75
10,87,254677.75
10,60,254677.75
10,64,254677.75
10,31,254677.75
10,36,254677.75
10,57,254677.75
10,68,254677.75
10,90,254677.75
10,61,254677.75
10,44,254677.75
10,43,254677.75
10,63,254677.75
10,56,254677.75
10,32,254677.75
10,92,254677.75
10,28,254677.75
10,54,254677.75
10,47,254677.75
10,91,254677.75
10,69,254677.75
10,71,254677.75
10,80,254677.75
10,41,254677.75
0,53,1697851.6923076925
0,76,1697851.6923076925
0,85,1697851.6923076925
0,51,1697851.6923076925
0,78,1697851.6923076925
0,77,1697851.6923076925
0,59,1697851.6923076925
0,34,1697851.6923076925
0,49,1697851.6923076925
0,65,1697851.6923076925
0,73,1697851.6923076925
0,81,1697851.6923076925
0,66,1697851.6923076925
0,38,1697851.6923076925
0,82,1697851.6923076925
0,74,1697851.6923076925
0,52,1697851.6923076925
0,62,1697851.6923076925
0,26,1697851.6923076925
0,79,1697851.6923076925
0,30,1697851.6923076925
0,42,1697851.6923076925
0,89,1697851.6923076925
0,33,1697851.6923076925
0,55,1697851.6923076925
0,72,1697851.6923076925
0,29,1697851.6923076925
0,45,1697851.6923076925
0,46,1697851.6923076925
0,60,1697851.6923076925
0,39,1697851.6923076925
0,35,1697851.6923076925
0,88,1697851.6923076925
0,37,1697851.6923076925
0,84,1697851.6923076925
0,50,1697851.6923076925
0,67,1697851.6923076925
0,27,1697851.6923076925
0,48,1697851.6923076925
0,58,1697851.6923076925
0,40,1697851.6923076925
0,86,1697851.6923076925
0,87,1697851.6923076925
0,70,1697851.6923076925
0,83,1697851.6923076925
0,75,1697851.6923076925
0,64,1697851.6923076925
0,36,1697851.6923076925
0,57,1697851.6923076925
0,31,1697851.6923076925
0,90,1697851.6923076925
0,61,1697851.6923076925
0,68,1697851.6923076925
0,44,1697851.6923076925
0,43,1697851.6923076925
0,63,1697851.6923076925
0,56,1697851.6923076925
0,32,1697851.6923076925
0,92,1697851.6923076925
0,54,1697851.6923076925
0,28,1697851.6923076925
0,47,1697851.6923076925
0,91,1697851.6923076925
0,71,1697851.6923076925
0,80,1697851.6923076925
0,69,1697851.6923076925
0,41,1697851.6923076925
13,66,195252.9423076923
13,34,195252.9423076923
13,26,195252.9423076923
13,85,195252.9423076923
13,79,195252.9423076923
13,62,195252.9423076923
13,59,195252.9423076923
13,29,195252.9423076923
13,45,195252.9423076923
13,51,195252.9423076923
13,42,195252.9423076923
13,76,195252.9423076923
13,35,195252.9423076923
13,88,195252.9423076923
13,37,195252.9423076923
13,39,195252.9423076923
13,73,195252.9423076923
13,89,195252.9423076923
13,82,195252.9423076923
13,83,195252.9423076923
13,53,195252.9423076923
13,27,195252.9423076923
13,40,195252.9423076923
13,48,195252.9423076923
13,58,195252.9423076923
13,86,195252.9423076923
13,70,195252.9423076923
13,78,195252.9423076923
13,87,195252.9423076923
13,74,195252.9423076923
13,77,195252.9423076923
13,30,195252.9423076923
13,64,195252.9423076923
13,65,195252.9423076923
13,81,195252.9423076923
13,57,195252.9423076923
13,49,195252.9423076923
13,90,195252.9423076923
13,52,195252.9423076923
13,55,195252.9423076923
13,72,195252.9423076923
13,38,195252.9423076923
13,61,195252.9423076923
13,84,195252.9423076923
13,33,195252.9423076923
13,46,195252.9423076923
13,44,195252.9423076923
13,43,195252.9423076923
13,60,195252.9423076923
13,67,195252.9423076923
13,50,195252.9423076923
13,75,195252.9423076923
13,63,195252.9423076923
13,56,195252.9423076923
13,32,195252.9423076923
13,92,195252.9423076923
13,31,195252.9423076923
13,54,195252.9423076923
13,28,195252.9423076923
13,47,195252.9423076923
13,36,195252.9423076923
13,68,195252.9423076923
13,91,195252.9423076923
13,71,195252.9423076923
13,80,195252.9423076923
13,41,195252.9423076923
13,69,195252.9423076923
25,53,43295.21153846154
25,76,43295.21153846154
25,77,43295.21153846154
25,51,43295.21153846154
25,78,43295.21153846154
25,65,43295.21153846154
25,85,43295.21153846154
25,81,43295.21153846154
25,34,43295.21153846154
25,49,43295.21153846154
25,59,43295.21153846154
25,73,43295.21153846154
25,38,43295.21153846154
25,82,43295.21153846154
25,66,43295.21153846154
25,74,43295.21153846154
25,33,43295.21153846154
25,52,43295.21153846154
25,62,43295.21153846154
25,30,43295.21153846154
25,26,43295.21153846154
25,60,43295.21153846154
25,89,43295.21153846154
25,55,43295.21153846154
25,79,43295.21153846154
25,72,43295.21153846154
25,46,43295.21153846154
25,29,43295.21153846154
25,45,43295.21153846154
25,84,43295.21153846154
25,39,43295.21153846154
25,42,43295.21153846154
25,35,43295.21153846154
25,88,43295.21153846154
25,37,43295.21153846154
25,67,43295.21153846154
25,50,43295.21153846154
25,87,43295.21153846154
25,27,43295.21153846154
25,40,43295.21153846154
25,48,43295.21153846154
25,58,43295.21153846154
25,86,43295.21153846154
25,83,43295.21153846154
25,70,43295.21153846154
25,75,43295.21153846154
25,36,43295.21153846154
25,64,43295.21153846154
25,57,43295.21153846154
25,31,43295.21153846154
25,90,43295.21153846154
25,61,43295.21153846154
25,68,43295.21153846154
25,44,43295.21153846154
25,43,43295.21153846154
25,63,43295.21153846154
25,56,43295.21153846154
25,32,43295.21153846154
25,92,43295.21153846154
25,28,43295.21153846154
25,54,43295.21153846154
25,47,43295.21153846154
25,91,43295.21153846154
25,69,43295.21153846154
25,71,43295.21153846154
25,80,43295.21153846154
25,41,43295.21153846154
